customer_id,rfm_score
8963-JLGJT,343
8963-MQVYN,445
8966-KZXXA,555
8966-OIQHG,543
8966-SNIZF,343
8967-SZQAS,554
8969-PRHFK,133
8970-ANWXO,455
8972-HJWNV,233
8974-OVACP,443
8975-SKGRX,333
8976-OQHGT,333
8979-CAMGB,233
8980-WQFWL,443
8981-FJGLA,233
8982-NHAVY,455
8984-EYLLL,444
8984-HPEMB,455
8985-OOPOS,455
8988-ECPJR,233
8990-YOZLV,233
8990-ZXLSU,133
8992-CEUEN,344
8992-JQYUN,133
8992-OBVDG,544
8992-VONJD,555
8993-IZEUX,233
8993-PHFWD,133
8996-ZROXE,233
8999-BOHSE,233
8999-EXMNO,343
8999-XXGNS,233
8999-YPYBV,233
9000-PLFUZ,133
9003-CPATH,445
9013-AQORL,233
9018-PCIOK,555
9019-QVLZD,133
9025-AOMKI,133
9025-ZRPVR,133
9026-LHEVG,555
9026-RNUJS,233
9027-TMATR,544
9027-YFHQJ,133
9028-LIHRP,233
9029-FEGVJ,345
9030-QGZNL,553
9031-ZVQPT,553
9033-EOXWV,233
9036-CSKBW,555
9039-RBEEE,133
9039-ZVJDC,554
9040-KZVWO,445
9046-DQMTP,443
9046-JBFWA,443
9048-JVYVF,344
9050-IKDZA,355
9050-QLROH,233
9052-DHNKM,555
9052-VKDUW,553
9053-EJUNL,455
9053-JZFKV,343
9054-FOWNV,345
9055-MOJJJ,133
9057-MSWCO,233
9057-SIHCH,344
9058-CBREO,133
9058-HRZSV,354
9058-MJLZC,343
9060-HJJRW,555
9061-TIHDA,133
9063-ZGTUY,233
9065-ZCPQX,443
9066-QRSDU,553
9067-SQTNS,233
9067-YGSCA,445
9068-FHQHD,233
9068-VPWQQ,543
9069-LGEUL,333
9070-BCKQP,133
9073-ZZIAY,345
9074-KGVOX,554
9076-AXYIK,455
9079-LWTFD,233
9079-YEXQJ,133
9081-WWXKP,343
9084-OAYKL,343
9086-YJYXS,133
9087-EYCPR,133
9089-UOWJG,453
9090-SGQXL,333
9091-WTUUY,133
9092-GDZKO,233
9093-FPDLG,233
9094-AZPHK,233
9095-HFAFX,233
9097-ZUBYC,344
9099-FTUHS,233
9101-BWFSS,233
9101-NTIXF,455
9102-IAYHT,133
9102-OXKFY,454
9103-CXVOK,444
9103-TCIHJ,233
9107-UKCKY,545
9108-EJFJP,543
9108-EQPNQ,554
9110-HSGTV,555
9112-WSNPU,554
9114-AAFQH,344
9114-DPSIA,233
9114-VEPUF,543
9115-YQHGA,344
9117-SHLZX,233
9121-PHQSR,455
9122-UMROB,133
9124-LHCJQ,233
9127-FHJBZ,543
9127-QRZMH,133
9128-CPXKI,133
9129-UXERG,233
9133-AYJZG,233
9134-CEQMF,343
9134-WYRVP,133
9135-HSWOC,345
9135-MGVPY,445
9136-ALYBR,333
9137-NOQKA,554
9137-UIYPG,133
9138-EFSMO,133
9139-TWBAS,233
9139-WQQDY,133
9140-CZQZZ,233
9142-KZXOP,233
9142-XMYJH,554
9143-CANJF,455
9146-JRIOX,354
9150-HEPMB,445
9150-KPBJQ,555
9152-AMKAK,233
9153-BTBVV,233
9154-QDGTH,133
9158-VCTQB,233
9163-GHAYE,233
9167-APMXZ,355
9168-INPSZ,344
9169-BSVIN,233
9170-ARBTB,444
9170-CCKOU,133
9170-GYZJC,355
9172-ANCRX,133
9172-JITSM,233
9173-IVZVP,233
9174-FKWZE,343
9174-IHETN,344
9178-JHUVJ,343
9184-GALIL,343
9185-TQCVP,133
9189-JWSHV,133
9190-MFJLN,133
9191-MYQKX,233
9194-GFVOI,133
9199-PWQVC,233
9200-NLNPD,455
9206-GVPEQ,233
9207-ZPANB,344
9208-OLGAQ,344
9209-NWPGU,444
9210-IAHGH,333
9214-EKVXR,455
9220-CXRSC,554
9220-ZNKJI,555
9221-OTIVJ,333
9223-UCPVT,133
9224-VTYID,545
9225-BZLNZ,445
9227-LUNBG,133
9227-UAQFT,233
9227-YBAXE,555
9229-RQABD,133
9231-ZJYAM,333
9233-PSYHO,133
9236-NDUCW,453
9237-HQITU,133
9239-GZHZE,345
9239-ZBZZV,133
9242-TKFSV,444
9244-ZVAPM,543
9248-OJYKK,233
9249-FXSCK,333
9250-WYPLL,345
9251-AWQGT,553
9251-WNSOD,133
9253-QXKBE,333
9253-VIFJQ,343
9254-RBFON,133
9256-JTBNZ,133
9257-AZMTZ,555
9258-CNWAC,443
9259-PACGQ,133
9261-WDCAF,345
9269-CQOOL,233
9272-LSVYH,343
9274-CNFMO,133
9274-UARKJ,343
9277-JOOMO,233
9278-VZKCD,455
9279-CJEOJ,233
9281-CEDRU,345
9281-OFDMF,233
9281-PKKZE,345
9282-IZGQK,233
9283-LZQOH,233
9286-BHDQG,444
9286-DOJGF,233
9289-LBQVU,355
9290-SHCMB,343
9294-TDIPC,444
9297-EONCV,343
9297-FVVDH,554
9298-WGMRW,333
9300-AGZNL,133
9300-RENDD,233
9305-CDSKC,233
9306-CPCBC,133
9308-ANMVE,444
9309-BZGNT,555
9313-CDOGY,233
9313-QOLTZ,343
9314-IJWSQ,444
9314-QDMDW,545
9317-WZPGV,233
9318-NKNFC,345
9323-HGFWY,455
9327-QSDED,133
9330-DHBFL,544
9330-IJWIO,133
9330-VOFSZ,544
9332-GYWLO,343
9334-GWGOW,233
9337-SRRNI,233
9339-FIIJL,445
9342-VNIMQ,133
9347-AERRL,343
9348-ROUAI,133
9348-YVOMK,333
9350-VLHMB,133
9350-ZXYJC,233
9351-HXDMR,543
9351-LZYGF,333
9355-NPPFS,353
9356-AXGMP,453
9357-UJRUN,555
9359-JANWS,555
9359-UGBTK,333
9360-AHGNL,555
9360-OMDZZ,555
9361-YNQWJ,455
9362-MWODR,444
9364-YKUVW,233
9365-CSLBQ,344
9365-SRSZE,133
9367-OIUXP,355
9367-TCUYN,443
9367-WXLCH,133
9369-XFEHK,133
9371-BITHB,454
9372-TXXPS,445
9373-WSLOY,133
9374-YOLBJ,133
9375-MHRRS,454
9378-FXTIZ,333
9381-NDKME,343
9385-EHGDO,444
9385-NXKDA,445
9386-LDCZR,133
9388-ZEYVT,233
9389-ACWBI,233
9391-DXGGG,233
9391-EOYLI,133
9391-LMANN,133
9391-TTOYH,333
9391-YZEJW,344
9392-XBGTD,233
9396-ZSFLL,444
9397-TZSHA,133
9398-MMQTO,345
9399-APLBT,333
9402-CXWPL,445
9402-ORRAH,133
9402-ROUMJ,343
9405-GPBBG,443
9408-HRXRK,133
9408-SSNVZ,233
9411-TPQQV,343
9412-ARGBX,344
9412-GHEEC,233
9415-DPEWS,233
9415-TPKRV,233
9415-ZNBSX,233
9418-RUKPH,455
9419-IPPBE,233
9420-LOJKX,233
9424-CMPOG,233
9426-SXNHE,333
9430-FRQOC,443
9430-NKQLY,233
9432-RUVSL,354
9432-VOFYX,554
9435-JMLSX,133
9436-ZBZCT,133
9441-QHEVC,555
9442-JTWDL,443
9443-JUBUO,555
9444-JTXHZ,133
9445-SZLCH,133
9445-ZUEQE,233
9447-YPTBX,555
9448-REEVD,133
9450-TRJUU,233
9451-LPGOO,343
9451-WLYRI,355
9453-PATOS,444
9462-MJUAW,133
9465-RWMXL,133
9467-ROOLM,343
9469-WEJBT,545
9470-RTWDV,443
9470-XCCEM,555
9470-YFUYI,233
9473-CBZOP,354
9474-PHLYD,233
9475-NNDGC,133
9477-LGWQI,344
9479-HYNYL,233
9480-BQJEI,444
9481-IEBZY,455
9481-SFCQY,455
9481-WHGWY,443
9483-GCPWE,544
9488-FVZCC,343
9488-FYQAU,354
9488-HGMJH,444
9489-DEDVP,233
9489-JMTTN,233
9489-UTFKA,445
9490-DFPMD,355
9492-TOKRI,233
9494-BDNNC,344
9494-MRNYX,233
9495-REDIY,545
9495-SKLKD,543
9496-IVVRP,543
9497-QCMMS,233
9498-FIMXL,544
9499-XPZXM,543
9500-IWPXQ,233
9500-LTVBP,233
9500-WBGRP,233
9501-UKKNL,455
9503-XJUME,555
9504-DSHWM,133
9504-YAZWB,455
9505-SQFSW,444
9506-UXUSK,333
9507-EXLTT,133
9507-HSMMZ,233
9508-ILZDG,333
9509-MPYOD,133
9512-PHSMG,543
9512-UIBFX,345
9513-DXHDA,554
9514-JDSKI,233
9518-IMLHK,455
9518-RWHZL,133
9518-XXBXE,444
9522-BNTHX,233
9522-ZSINC,333
9524-EGPJC,444
9526-BIHHD,344
9526-JAWYF,543
9529-OFXHY,133
9530-EHPOH,233
9530-GRMJG,355
9531-NSBMR,555
9534-NSXEM,233
9537-JALFH,455
9537-VHDTA,455
9540-JYROE,133
9541-PWTWO,445
9541-ZPSEA,233
9544-PYPSJ,554
9546-CQJSU,133
9546-KDTRB,353
9547-ITEFG,133
9548-LERKT,444
9548-LIGTA,444
9548-ZMVTX,233
9552-TGUZV,555
9553-DLCLU,543
9554-DFKIC,554
9555-SAHUZ,133
9558-IHEZX,133
9560-ARGQJ,233
9560-BBZXK,553
9564-KCLHR,233
9565-AXSMR,233
9565-DJPIB,133
9565-FLVCG,333
9565-JSNFM,444
9570-KYEUA,233
9571-EDEBV,444
9572-MTILT,133
9572-WUKSB,233
9574-BOSMD,555
9574-RKJIF,333
9575-IWCAZ,445
9576-ANLXO,233
9576-SYUHJ,455
9577-WJVCQ,345
9578-FOMUK,133
9578-VRMNM,233
9581-GVBXT,133
9584-EXCDZ,343
9585-KKMFD,233
9586-JGQKH,233
9588-OZDMQ,355
9588-YRFHY,554
9589-ABEPT,345
9591-YVTEB,233
9592-ERDKV,545
9593-CVZKR,133
9600-NAXZN,443
9600-UDOPK,133
9601-BRXPO,344
9602-WCXPI,343
9603-OAIHC,345
9605-WGJVW,555
9606-PBKBQ,233
9609-BENEA,233
9610-WCESF,233
9611-CTWIH,453
9614-RMGHA,344
9617-INGJY,555
9617-UDPEU,345
9618-LFJRU,444
9619-GSATL,553
9620-ENEJV,445
9620-QJREV,133
9621-OUPYD,544
9624-EGDEQ,133
9625-QNLUX,553
9625-QSTYE,333
9625-RZFUK,554
9626-VFRGG,543
9626-WEQRM,553
9629-NHXFW,554
9631-RXVJM,233
9631-XEYKE,133
9633-DENPU,544
9633-XQABV,454
9637-CDTKZ,554
9637-EIHEQ,233
9638-JIQYA,133
9639-BUJXT,233
9640-ZSLDC,133
9643-AVVWI,454
9643-YBLUR,345
9644-KVCNC,233
9644-UMGQA,543
9646-NMHXE,555
9647-ERGBE,443
9648-BCHKM,133
9650-VBUOG,355
9651-GTSAQ,133
9658-WYUFB,233
9659-QEQSY,133
9659-ZTWSM,455
9661-ACXBS,133
9661-JALZV,133
9661-MHUMO,133
9667-EQRXU,133
9667-TKTVZ,133
9668-PUGNU,444
9670-BPNXF,453
9674-EHPPG,344
9675-ICXCT,133
9677-AVKED,345
9680-NIAUV,455
9681-KYGYB,344
9681-OXGVC,543
9685-WKZGT,133
9688-YGXVR,133
9689-PTNPG,133
9691-HKOVS,455
9692-TUSXH,233
9693-XMUOB,133
9695-IDRZR,345
9696-RMYBA,444
9699-UBQFS,455
9700-ISPUP,133
9700-ZCLOT,333
9701-CDXHR,545
9702-AIUJO,455
9705-IOVQQ,455
9705-ZJBCG,555
9708-HPXWZ,455
9708-KFDBY,343
9710-NJERN,343
9710-ZUSHQ,343
9711-FJTBX,233
9714-EDSUC,333
9715-SBVSU,444
9715-WZCLW,233
9717-IOAAF,345
9717-QEBGU,133
9720-JJJOR,345
9722-UJOJR,133
9725-SCPZG,344
9728-FTTVZ,133
9730-DRTMJ,445
9732-EQMWY,345
9732-KPKBW,233
9732-OUYRN,444
9734-UYXQI,133
9734-YWGEX,133
9738-QLWTP,345
9739-JLPQJ,453
9741-YLNTD,233
9742-XOKTS,233
9743-DQKQW,444
9746-MDMBK,233
9746-UGFAC,555
9746-YKGXB,344
9747-DDZOS,333
9750-BOOHV,445
9752-ZNQUT,555
9753-OYLBX,545
9754-CLVZW,455
9755-JHNMN,354
9758-MFWGD,444
9761-XUJWD,333
9762-YAQAA,555
9763-GRSKD,133
9763-PDTKK,133
9764-REAFF,133
9766-HGEDE,553
9767-FFLEM,555
9769-TSBZE,544
9770-KXGQU,554
9770-LXDBK,443
9773-PEQBZ,133
9774-NRNAU,355
9776-CLUJA,444
9776-OJUZI,455
9777-IQHWP,555
9777-WJJPR,454
9778-OGKQZ,133
9779-DPNEJ,344
9780-FKVVF,545
9782-LGXMC,443
9786-IJYDL,455
9786-YWNHU,344
9787-XVQIU,233
9788-HNGUT,454
9788-YTFGE,554
9793-WECQC,233
9795-NREXC,344
9795-SHUHB,343
9795-VOWON,133
9796-BPKIW,343
9796-MVYXX,545
9798-DRYDS,543
9798-OPFEM,233
9799-CAYJJ,355
9800-ONTFE,455
9800-OUIGR,453
9801-GDWGV,133
9801-NOSHQ,233
9802-CAQUT,343
9803-FTJCG,355
9804-ICWBG,233
9805-FILKB,133
9809-IMGCQ,133
9812-GHVRI,133
9814-AOUDH,233
9817-APLHW,133
9818-XQCUV,455
9819-FBNSV,133
9820-RMCQV,133
9821-BESNZ,555
9821-POOTN,233
9822-BIIGN,133
9822-OAOVB,455
9822-WMWVG,444
9823-EALYC,233
9824-BEMCV,233
9824-QCJPK,343
9825-YCXWZ,444
9828-AOQLM,233
9828-QHFBK,133
9830-ECLEN,333
9831-BPFRI,543
9833-TGFHX,233
9835-ZIITK,233
9837-BMCLM,133
9837-FWLCH,555
9838-BFCQT,555
9839-ETQOE,555
9840-DVNDC,133
9840-EFJQB,333
9842-EFSYY,555
9844-FELAJ,455
9845-PEEKO,133
9845-QOMAD,133
9846-GKXAS,233
9847-HNVGP,544
9848-JQJTX,133
9850-OWRHQ,233
9851-KIELU,133
9851-QXEEQ,133
9853-JFZDU,543
9860-LISIZ,453
9861-PDSZP,554
9862-KJTYK,545
9863-JZAIC,233
9866-OCCKE,444
9866-QEVEE,233
9867-JCZSP,355
9867-NNXLC,544
9867-XOBQA,545
9871-ELEYA,455
9873-MNDKV,233
9874-QLCLH,133
9878-TNQGW,133
9880-TDQAC,444
9881-VCZEP,455
9885-AIBVB,133
9885-CSMWE,233
9885-MFVSU,545
9888-ZCUMM,353
9889-TMAHG,133
9891-NQDBD,453
9894-EZEWG,133
9894-QMIMJ,445
9895-VFOXH,445
9896-UYMIE,133
9897-KXHCM,133
9898-KZQDZ,343
9903-LYSAB,444
9904-EHEVJ,454
9906-NHHVC,233
9907-SWKKF,344
9909-DFRJA,233
9909-IDLEK,445
9912-GVSEQ,443
9912-OMZDS,233
9916-AYHTC,133
9917-KWRBE,554
9919-FZDED,333
9919-KNPOO,443
9919-YLNNG,445
9921-EZKBY,444
9921-QFQUL,555
9921-ZVRHG,533
9924-JPRMC,555
9926-PJHDQ,233
9927-DSWDF,345
9928-BZVLZ,555
9929-PLVPA,555
9931-DCEZH,555
9931-KGHOA,545
9932-WBWIK,354
9933-QRGTX,445
9938-EKRGF,455
9938-PRCVK,544
9938-TKDGL,233
9938-ZREHM,555
9940-HPQPG,133
9940-RHLFB,233
9943-VSZUV,133
9944-AEXBM,344
9944-HKVVB,233
9945-PSVIP,233
9947-OTFQU,133
9948-YPTDG,133
9950-MTGYX,133
9953-ZMKSM,553
9955-QOPOY,445
9957-YODKZ,543
9958-MEKUC,543
9959-WOFKT,543
9961-JBNMK,333
9962-BFPDU,233
9964-WBQDJ,554
9965-YOKZB,133
9967-ATRFS,544
9968-FFVVH,133
9970-QBCDA,445
9971-ZWPBF,545
9972-EWRJS,544
9972-NKTFD,454
9972-VAFJJ,344
9974-JFBHQ,545
9975-GPKZU,444
9975-SKRNR,133
9978-HYCIN,555
9979-RGMZT,443
9985-MWVIX,233
9986-BONCE,343
9987-LUTYD,554
9992-RRAMN,133
9992-UJOEL,554
9993-LHIEB,444
9995-HOTOH,444
