customer_id,event_date,event_type,recharge_amount,data_mb_used,call_duration_minutes,channel,offer_presented,offer_accepted
3005-NFMTA,2024-03-01,RECHARGE,2000.0,,,APP,WEEKEND_DATA,False
3005-NFMTA,2024-03-09,RECHARGE,1500.0,,,USSD,LOYALTY_BONUS,False
3005-TYFRD,2024-01-02,CALL,,,0.5,USSD,,False
3005-TYFRD,2024-01-05,DATA_SESSION,,519.16,,USSD,,False
3005-TYFRD,2024-01-07,RECHARGE,200.0,,,USSD,,False
3005-TYFRD,2024-01-09,RECHARGE,200.0,,,APP,,False
3005-TYFRD,2024-01-10,SMS,,,,USSD,,False
3005-TYFRD,2024-01-11,DATA_SESSION,,372.25,,USSD,,False
3005-TYFRD,2024-01-19,SMS,,,,AGENT,,False
3005-TYFRD,2024-01-20,RECHARGE,100.0,,,AGENT,,False
3005-TYFRD,2024-01-22,RECHARGE,200.0,,,AGENT,DATA_BUNDLE_5GB,False
3005-TYFRD,2024-01-24,RECHARGE,200.0,,,AGENT,VOICE_TOPUP_100,False
3005-TYFRD,2024-01-28,CALL,,,9.0,USSD,,False
3005-TYFRD,2024-02-04,CALL,,,13.2,USSD,,False
3005-TYFRD,2024-02-10,SMS,,,,USSD,,False
3005-TYFRD,2024-02-12,SMS,,,,USSD,,False
3005-TYFRD,2024-02-14,DATA_SESSION,,283.97,,USSD,,False
3005-TYFRD,2024-02-17,CALL,,,15.3,USSD,,False
3005-TYFRD,2024-02-18,CALL,,,14.0,USSD,,False
3005-TYFRD,2024-02-25,CALL,,,6.3,APP,,False
3005-TYFRD,2024-02-28,DATA_SESSION,,327.2,,APP,,False
3005-TYFRD,2024-03-02,RECHARGE,200.0,,,AGENT,,False
3005-TYFRD,2024-03-07,CALL,,,6.9,USSD,,False
3005-TYFRD,2024-03-11,DATA_SESSION,,447.88,,APP,,False
3005-TYFRD,2024-03-16,RECHARGE,200.0,,,AGENT,,False
3005-TYFRD,2024-03-21,DATA_SESSION,,474.79,,APP,,False
3005-TYFRD,2024-03-25,DATA_SESSION,,528.67,,USSD,,False
3005-TYFRD,2024-03-28,CALL,,,4.9,AGENT,,False
3006-XIMLN,2024-01-03,DATA_SESSION,,702.95,,APP,,False
3006-XIMLN,2024-01-07,CALL,,,1.4,USSD,,False
3006-XIMLN,2024-01-08,DATA_SESSION,,871.62,,USSD,,False
3006-XIMLN,2024-01-24,CALL,,,1.4,USSD,,False
3006-XIMLN,2024-02-09,DATA_SESSION,,908.03,,APP,,False
3006-XIMLN,2024-02-16,DATA_SESSION,,689.03,,APP,,False
3006-XIMLN,2024-02-17,CALL,,,6.9,USSD,,False
3006-XIMLN,2024-02-21,DATA_SESSION,,342.19,,APP,,False
3006-XIMLN,2024-02-29,DATA_SESSION,,623.43,,APP,,False
3006-XIMLN,2024-03-02,RECHARGE,1900.0,,,USSD,,False
3006-XIMLN,2024-03-16,CALL,,,0.5,AGENT,,False
3007-FDPEA,2024-01-04,DATA_SESSION,,261.97,,USSD,,False
3007-FDPEA,2024-01-06,CALL,,,11.7,USSD,,False
3007-FDPEA,2024-01-10,RECHARGE,500.0,,,USSD,,False
3007-FDPEA,2024-01-11,RECHARGE,1000.0,,,APP,,False
3007-FDPEA,2024-01-13,CALL,,,8.8,APP,,False
3007-FDPEA,2024-01-14,RECHARGE,5000.0,,,APP,,False
3007-FDPEA,2024-01-21,DATA_SESSION,,343.85,,AGENT,,False
3007-FDPEA,2024-01-24,SMS,,,,USSD,,False
3007-FDPEA,2024-01-30,RECHARGE,500.0,,,WEB,,False
3007-FDPEA,2024-01-31,SMS,,,,USSD,,False
3007-FDPEA,2024-02-01,DATA_SESSION,,256.36,,USSD,,False
3007-FDPEA,2024-02-03,DATA_SESSION,,279.61,,USSD,,False
3007-FDPEA,2024-02-09,CALL,,,0.5,APP,,False
3007-FDPEA,2024-02-10,CALL,,,8.5,USSD,,False
3007-FDPEA,2024-02-16,CALL,,,4.6,USSD,,False
3007-FDPEA,2024-02-18,CALL,,,2.4,USSD,,False
3007-FDPEA,2024-02-19,RECHARGE,5000.0,,,USSD,WEEKEND_DATA,True
3007-FDPEA,2024-02-23,DATA_SESSION,,426.64,,APP,,False
3007-FDPEA,2024-02-25,RECHARGE,5000.0,,,USSD,,False
3007-FDPEA,2024-02-26,DATA_SESSION,,218.66,,USSD,,False
3007-FDPEA,2024-02-28,DATA_SESSION,,344.08,,APP,,False
3007-FDPEA,2024-03-01,SMS,,,,AGENT,,False
3007-FDPEA,2024-03-03,DATA_SESSION,,523.11,,USSD,,False
3007-FDPEA,2024-03-04,RECHARGE,200.0,,,AGENT,,False
3007-FDPEA,2024-03-10,DATA_SESSION,,367.91,,WEB,,False
3007-FDPEA,2024-03-11,CALL,,,8.7,USSD,,False
3007-FDPEA,2024-03-14,SMS,,,,USSD,,False
3007-FDPEA,2024-03-15,CALL,,,17.8,APP,,False
3007-FDPEA,2024-03-17,DATA_SESSION,,275.33,,APP,,False
3007-FDPEA,2024-03-18,RECHARGE,5000.0,,,USSD,,False
3007-FDPEA,2024-03-25,CALL,,,16.3,AGENT,,False
3007-FDPEA,2024-03-31,DATA_SESSION,,353.89,,USSD,,False
3009-JWMPU,2024-01-04,DATA_SESSION,,336.17,,WEB,,False
3009-JWMPU,2024-01-26,DATA_SESSION,,505.23,,USSD,,False
3009-JWMPU,2024-03-09,DATA_SESSION,,150.07,,USSD,,False
3011-WQKSZ,2024-01-08,RECHARGE,2000.0,,,USSD,,False
3011-WQKSZ,2024-01-09,CALL,,,8.9,WEB,,False
3011-WQKSZ,2024-01-21,RECHARGE,2000.0,,,AGENT,VOICE_TOPUP_100,False
3011-WQKSZ,2024-02-10,DATA_SESSION,,566.25,,APP,,False
3011-WQKSZ,2024-03-06,DATA_SESSION,,1050.78,,WEB,,False
3011-WQKSZ,2024-03-19,RECHARGE,2000.0,,,USSD,,False
3012-VFFMN,2024-01-01,CALL,,,0.5,APP,,False
3012-VFFMN,2024-01-02,CALL,,,6.6,USSD,,False
3012-VFFMN,2024-01-06,SMS,,,,USSD,,False
3012-VFFMN,2024-01-09,CALL,,,9.7,USSD,,False
3012-VFFMN,2024-01-10,RECHARGE,500.0,,,USSD,DATA_BUNDLE_5GB,True
3012-VFFMN,2024-01-13,DATA_SESSION,,71.73,,APP,,False
3012-VFFMN,2024-01-14,SMS,,,,USSD,,False
3012-VFFMN,2024-01-15,DATA_SESSION,,333.18,,AGENT,,False
3012-VFFMN,2024-01-16,DATA_SESSION,,689.96,,AGENT,,False
3012-VFFMN,2024-01-17,CALL,,,13.2,USSD,,False
3012-VFFMN,2024-01-22,CALL,,,2.4,APP,,False
3012-VFFMN,2024-01-23,CALL,,,1.2,WEB,,False
3012-VFFMN,2024-01-25,CALL,,,8.3,USSD,,False
3012-VFFMN,2024-01-31,SMS,,,,AGENT,,False
3012-VFFMN,2024-02-06,DATA_SESSION,,315.04,,APP,,False
3012-VFFMN,2024-02-07,DATA_SESSION,,665.03,,APP,,False
3012-VFFMN,2024-02-08,DATA_SESSION,,541.62,,USSD,,False
3012-VFFMN,2024-02-14,SMS,,,,APP,,False
3012-VFFMN,2024-02-15,RECHARGE,1000.0,,,AGENT,,False
3012-VFFMN,2024-02-17,DATA_SESSION,,902.77,,USSD,,False
3012-VFFMN,2024-02-25,RECHARGE,1000.0,,,USSD,,False
3012-VFFMN,2024-02-27,RECHARGE,1000.0,,,AGENT,,False
3012-VFFMN,2024-02-28,RECHARGE,1000.0,,,WEB,,False
3012-VFFMN,2024-02-29,DATA_SESSION,,792.01,,AGENT,,False
3012-VFFMN,2024-03-02,RECHARGE,1000.0,,,USSD,,False
3012-VFFMN,2024-03-19,RECHARGE,100.0,,,USSD,,False
3012-VFFMN,2024-03-21,CALL,,,7.1,APP,,False
3012-VFFMN,2024-03-23,RECHARGE,5000.0,,,AGENT,,False
3012-VFFMN,2024-03-24,RECHARGE,1000.0,,,USSD,,False
3012-VFFMN,2024-03-25,CALL,,,2.4,APP,,False
3012-VFFMN,2024-03-29,CALL,,,5.4,USSD,,False
3014-WJKSM,2024-01-01,DATA_SESSION,,496.12,,USSD,,False
3014-WJKSM,2024-01-15,RECHARGE,500.0,,,APP,,False
3014-WJKSM,2024-01-18,DATA_SESSION,,153.09,,USSD,,False
3014-WJKSM,2024-01-23,DATA_SESSION,,416.7,,APP,,False
3014-WJKSM,2024-02-01,DATA_SESSION,,629.94,,APP,,False
3014-WJKSM,2024-02-08,RECHARGE,500.0,,,AGENT,,False
3014-WJKSM,2024-02-22,DATA_SESSION,,702.18,,APP,,False
3014-WJKSM,2024-02-24,DATA_SESSION,,239.33,,USSD,,False
3014-WJKSM,2024-03-01,RECHARGE,500.0,,,USSD,,False
3014-WJKSM,2024-03-07,RECHARGE,5000.0,,,USSD,,False
3014-WJKSM,2024-03-08,CALL,,,22.8,WEB,,False
3014-WJKSM,2024-03-13,CALL,,,9.2,APP,,False
3014-WJKSM,2024-03-16,CALL,,,13.5,APP,,False
3014-WJKSM,2024-03-19,DATA_SESSION,,449.17,,APP,,False
3016-KSVCP,2024-01-03,RECHARGE,5000.0,,,APP,,False
3016-KSVCP,2024-01-31,RECHARGE,5000.0,,,USSD,,False
3016-KSVCP,2024-03-08,DATA_SESSION,,385.05,,USSD,,False
3018-TFTSU,2024-01-08,DATA_SESSION,,183.9,,APP,,False
3018-TFTSU,2024-02-01,SMS,,,,AGENT,,False
3018-TFTSU,2024-02-02,RECHARGE,500.0,,,USSD,,False
3018-TFTSU,2024-02-17,DATA_SESSION,,220.47,,APP,,False
3021-VLNRJ,2024-01-09,CALL,,,9.2,USSD,,False
3021-VLNRJ,2024-01-11,RECHARGE,2000.0,,,USSD,,False
3021-VLNRJ,2024-01-19,DATA_SESSION,,44.5,,WEB,,False
3021-VLNRJ,2024-01-20,DATA_SESSION,,70.41,,APP,,False
3021-VLNRJ,2024-01-23,DATA_SESSION,,54.66,,USSD,,False
3021-VLNRJ,2024-02-02,DATA_SESSION,,83.28,,USSD,,False
3021-VLNRJ,2024-02-03,RECHARGE,2000.0,,,USSD,VOICE_TOPUP_100,False
3021-VLNRJ,2024-02-22,CALL,,,0.8,AGENT,,False
3021-VLNRJ,2024-02-29,DATA_SESSION,,67.86,,USSD,,False
3021-VLNRJ,2024-03-01,DATA_SESSION,,101.31,,USSD,,False
3021-VLNRJ,2024-03-04,SMS,,,,USSD,,False
3021-VLNRJ,2024-03-24,CALL,,,6.8,USSD,,False
3022-BEXHZ,2024-01-25,RECHARGE,100.0,,,AGENT,,False
3022-BEXHZ,2024-02-25,RECHARGE,500.0,,,USSD,,False
3022-BEXHZ,2024-03-09,CALL,,,6.9,AGENT,,False
3022-BEXHZ,2024-03-25,SMS,,,,USSD,,False
3022-BEXHZ,2024-03-26,DATA_SESSION,,483.68,,USSD,,False
3022-BEXHZ,2024-03-27,CALL,,,1.2,USSD,,False
3023-GFLBR,2024-02-08,DATA_SESSION,,566.68,,USSD,,False
3023-GFLBR,2024-02-27,DATA_SESSION,,819.24,,USSD,,False
3023-GFLBR,2024-03-03,CALL,,,12.2,AGENT,,False
3023-GFLBR,2024-03-04,CALL,,,0.5,AGENT,,False
3023-GFLBR,2024-03-06,DATA_SESSION,,755.58,,USSD,,False
3023-GFLBR,2024-03-11,DATA_SESSION,,682.25,,APP,,False
3026-ATZYV,2024-01-06,DATA_SESSION,,1328.6,,USSD,,False
3026-ATZYV,2024-01-10,CALL,,,3.8,USSD,,False
3026-ATZYV,2024-01-23,RECHARGE,2000.0,,,USSD,LOYALTY_BONUS,False
3026-ATZYV,2024-01-25,CALL,,,10.3,APP,,False
3026-ATZYV,2024-01-26,RECHARGE,500.0,,,APP,VOICE_TOPUP_100,True
3026-ATZYV,2024-01-29,DATA_SESSION,,1390.91,,USSD,,False
3026-ATZYV,2024-02-01,DATA_SESSION,,1231.02,,USSD,,False
3026-ATZYV,2024-02-03,SMS,,,,APP,,False
3026-ATZYV,2024-02-06,DATA_SESSION,,588.5,,USSD,,False
3026-ATZYV,2024-02-12,DATA_SESSION,,1087.39,,APP,,False
3026-ATZYV,2024-02-14,RECHARGE,200.0,,,USSD,,False
3026-ATZYV,2024-02-15,DATA_SESSION,,967.5,,USSD,,False
3026-ATZYV,2024-02-19,DATA_SESSION,,1169.03,,USSD,,False
3026-ATZYV,2024-02-28,SMS,,,,USSD,,False
3026-ATZYV,2024-03-01,CALL,,,1.0,USSD,,False
3026-ATZYV,2024-03-05,CALL,,,15.1,APP,,False
3026-ATZYV,2024-03-06,DATA_SESSION,,4857.27,,USSD,,False
3026-ATZYV,2024-03-08,DATA_SESSION,,1554.06,,WEB,,False
3026-ATZYV,2024-03-09,DATA_SESSION,,914.0,,APP,,False
3026-ATZYV,2024-03-14,CALL,,,3.2,USSD,,False
3026-ATZYV,2024-03-17,DATA_SESSION,,1500.11,,APP,,False
3026-ATZYV,2024-03-21,SMS,,,,APP,,False
3026-ATZYV,2024-03-22,RECHARGE,500.0,,,USSD,,False
3026-ATZYV,2024-03-23,RECHARGE,500.0,,,USSD,,False
3026-ATZYV,2024-03-28,RECHARGE,500.0,,,USSD,,False
3026-ATZYV,2024-03-29,CALL,,,1.9,USSD,,False
3026-ATZYV,2024-03-30,DATA_SESSION,,2790.39,,USSD,,False
3027-YNWZU,2024-01-07,SMS,,,,WEB,,False
3027-YNWZU,2024-01-09,RECHARGE,2000.0,,,APP,,False
3027-YNWZU,2024-01-12,SMS,,,,USSD,,False
3027-YNWZU,2024-01-19,CALL,,,2.1,APP,,False
3027-YNWZU,2024-01-22,RECHARGE,2000.0,,,USSD,,False
3027-YNWZU,2024-01-28,RECHARGE,100.0,,,AGENT,,False
3027-YNWZU,2024-01-29,RECHARGE,2000.0,,,USSD,,False
3027-YNWZU,2024-01-31,RECHARGE,1000.0,,,USSD,,False
3027-YNWZU,2024-02-01,CALL,,,0.8,USSD,,False
3027-YNWZU,2024-02-03,DATA_SESSION,,630.64,,USSD,,False
3027-YNWZU,2024-02-05,DATA_SESSION,,984.78,,APP,,False
3027-YNWZU,2024-02-09,RECHARGE,2000.0,,,USSD,,False
3027-YNWZU,2024-02-10,DATA_SESSION,,670.11,,APP,,False
3027-YNWZU,2024-02-13,CALL,,,14.8,USSD,,False
3027-YNWZU,2024-02-14,SMS,,,,USSD,,False
3027-YNWZU,2024-02-16,CALL,,,0.8,APP,,False
3027-YNWZU,2024-02-17,DATA_SESSION,,343.94,,USSD,,False
3027-YNWZU,2024-02-27,CALL,,,7.4,USSD,,False
3027-YNWZU,2024-02-28,CALL,,,12.7,USSD,,False
3027-YNWZU,2024-03-03,CALL,,,4.8,APP,,False
3027-YNWZU,2024-03-07,CALL,,,4.3,USSD,,False
3027-YNWZU,2024-03-08,DATA_SESSION,,611.17,,USSD,,False
3027-YNWZU,2024-03-26,SMS,,,,USSD,,False
3027-YNWZU,2024-03-27,DATA_SESSION,,507.71,,USSD,,False
3027-YNWZU,2024-03-29,RECHARGE,2000.0,,,APP,,False
3027-ZTDHO,2024-01-29,RECHARGE,100.0,,,USSD,,False
3027-ZTDHO,2024-02-01,DATA_SESSION,,729.51,,USSD,,False
3027-ZTDHO,2024-02-06,RECHARGE,100.0,,,USSD,,False
3027-ZTDHO,2024-02-14,RECHARGE,200.0,,,APP,,False
3027-ZTDHO,2024-02-27,CALL,,,9.7,APP,,False
3030-YDNRM,2024-01-08,RECHARGE,5000.0,,,APP,,False
3030-YDNRM,2024-01-10,RECHARGE,5000.0,,,APP,,False
3030-YDNRM,2024-01-11,DATA_SESSION,,726.67,,APP,,False
3030-YDNRM,2024-01-12,CALL,,,2.2,USSD,,False
3030-YDNRM,2024-01-22,RECHARGE,5000.0,,,APP,,False
3030-YDNRM,2024-01-25,DATA_SESSION,,900.22,,USSD,,False
3030-YDNRM,2024-01-31,DATA_SESSION,,812.56,,APP,,False
3030-YDNRM,2024-02-01,DATA_SESSION,,990.3,,USSD,,False
3030-YDNRM,2024-02-02,DATA_SESSION,,548.27,,AGENT,,False
3030-YDNRM,2024-02-03,CALL,,,1.7,USSD,,False
3030-YDNRM,2024-02-09,CALL,,,5.8,APP,,False
3030-YDNRM,2024-02-16,CALL,,,11.5,USSD,,False
3030-YDNRM,2024-02-20,DATA_SESSION,,1010.63,,USSD,,False
3030-YDNRM,2024-02-24,RECHARGE,5000.0,,,USSD,,False
3030-YDNRM,2024-02-29,CALL,,,1.3,APP,,False
3030-YDNRM,2024-03-05,DATA_SESSION,,1007.16,,USSD,,False
3030-YDNRM,2024-03-06,RECHARGE,5000.0,,,USSD,,False
3030-YDNRM,2024-03-10,DATA_SESSION,,654.27,,AGENT,,False
3030-YDNRM,2024-03-18,CALL,,,12.8,AGENT,,False
3030-YDNRM,2024-03-19,DATA_SESSION,,291.68,,AGENT,,False
3030-YDNRM,2024-03-21,DATA_SESSION,,839.89,,USSD,,False
3030-YDNRM,2024-03-25,SMS,,,,USSD,,False
3030-YDNRM,2024-03-27,CALL,,,5.0,USSD,,False
3030-YDNRM,2024-03-31,DATA_SESSION,,1063.02,,USSD,,False
3030-YZADT,2024-01-03,CALL,,,7.4,USSD,,False
3030-YZADT,2024-01-04,DATA_SESSION,,578.79,,AGENT,,False
3030-YZADT,2024-01-05,CALL,,,5.6,USSD,,False
3030-YZADT,2024-01-11,CALL,,,3.7,USSD,,False
3030-YZADT,2024-01-17,RECHARGE,1000.0,,,APP,DATA_BUNDLE_5GB,True
3030-YZADT,2024-01-19,RECHARGE,1000.0,,,USSD,,False
3030-YZADT,2024-01-21,DATA_SESSION,,932.16,,APP,,False
3030-YZADT,2024-01-23,CALL,,,17.5,APP,,False
3030-YZADT,2024-01-25,DATA_SESSION,,775.99,,WEB,,False
3030-YZADT,2024-02-08,CALL,,,1.7,USSD,,False
3030-YZADT,2024-02-10,SMS,,,,USSD,,False
3030-ZKIWL,2024-01-02,SMS,,,,AGENT,,False
3030-ZKIWL,2024-01-26,RECHARGE,2000.0,,,APP,,False
3030-ZKIWL,2024-02-14,CALL,,,17.9,USSD,,False
3030-ZKIWL,2024-02-19,SMS,,,,USSD,,False
3030-ZKIWL,2024-02-23,CALL,,,11.0,AGENT,,False
3030-ZKIWL,2024-03-02,DATA_SESSION,,413.34,,AGENT,,False
3030-ZKIWL,2024-03-28,DATA_SESSION,,369.31,,APP,,False
3034-ZBEQN,2024-01-20,RECHARGE,200.0,,,USSD,,False
3034-ZBEQN,2024-01-30,DATA_SESSION,,688.49,,USSD,,False
3034-ZBEQN,2024-02-03,RECHARGE,200.0,,,APP,,False
3034-ZBEQN,2024-02-07,CALL,,,11.6,USSD,,False
3034-ZBEQN,2024-02-09,DATA_SESSION,,667.47,,USSD,,False
3034-ZBEQN,2024-02-10,CALL,,,2.9,APP,,False
3034-ZBEQN,2024-02-15,CALL,,,4.7,USSD,,False
3034-ZBEQN,2024-02-17,CALL,,,9.6,USSD,,False
3034-ZBEQN,2024-02-19,DATA_SESSION,,813.3,,USSD,,False
3034-ZBEQN,2024-03-01,DATA_SESSION,,644.94,,APP,,False
3034-ZBEQN,2024-03-11,SMS,,,,USSD,,False
3038-PQIUY,2024-01-05,RECHARGE,500.0,,,APP,,False
3038-PQIUY,2024-01-11,DATA_SESSION,,256.95,,APP,,False
3038-PQIUY,2024-01-12,CALL,,,26.1,AGENT,,False
3038-PQIUY,2024-01-13,CALL,,,10.8,USSD,,False
3038-PQIUY,2024-01-14,CALL,,,9.9,AGENT,,False
3038-PQIUY,2024-01-17,CALL,,,11.2,USSD,,False
3038-PQIUY,2024-01-26,DATA_SESSION,,508.78,,AGENT,,False
3038-PQIUY,2024-01-29,CALL,,,6.5,USSD,,False
3038-PQIUY,2024-02-11,RECHARGE,500.0,,,AGENT,DATA_BUNDLE_5GB,False
3038-PQIUY,2024-02-12,DATA_SESSION,,434.56,,USSD,,False
3038-PQIUY,2024-02-14,RECHARGE,500.0,,,USSD,,False
3038-PQIUY,2024-02-19,CALL,,,0.5,USSD,,False
3038-PQIUY,2024-03-04,SMS,,,,APP,,False
3038-PQIUY,2024-03-05,DATA_SESSION,,354.47,,USSD,,False
3038-PQIUY,2024-03-07,RECHARGE,2000.0,,,APP,,False
3038-PQIUY,2024-03-09,RECHARGE,200.0,,,AGENT,,False
3038-PQIUY,2024-03-12,CALL,,,6.4,APP,,False
3038-PQIUY,2024-03-18,SMS,,,,APP,,False
3038-PQIUY,2024-03-19,CALL,,,4.3,APP,,False
3038-PQIUY,2024-03-29,SMS,,,,USSD,,False
3039-MJSLN,2024-01-07,RECHARGE,1000.0,,,USSD,,False
3039-MJSLN,2024-01-11,CALL,,,12.6,AGENT,,False
3039-MJSLN,2024-01-19,DATA_SESSION,,1193.35,,USSD,,False
3039-MJSLN,2024-01-27,RECHARGE,1000.0,,,AGENT,LOYALTY_BONUS,False
3039-MJSLN,2024-02-18,SMS,,,,AGENT,,False
3039-MJSLN,2024-03-13,RECHARGE,1000.0,,,USSD,,False
3039-MJSLN,2024-03-31,CALL,,,15.7,AGENT,,False
3043-SUDUA,2024-01-08,DATA_SESSION,,848.76,,AGENT,,False
3043-SUDUA,2024-01-24,DATA_SESSION,,1374.89,,WEB,,False
3043-SUDUA,2024-02-01,CALL,,,1.0,APP,,False
3043-SUDUA,2024-02-13,CALL,,,5.9,USSD,,False
3043-SUDUA,2024-02-20,DATA_SESSION,,2502.22,,APP,,False
3043-SUDUA,2024-02-22,CALL,,,3.6,USSD,,False
3043-SUDUA,2024-02-25,CALL,,,2.7,USSD,,False
3043-SUDUA,2024-02-29,RECHARGE,1000.0,,,USSD,,False
3043-SUDUA,2024-03-07,DATA_SESSION,,1764.75,,USSD,,False
3043-TYBNO,2024-01-04,CALL,,,25.2,USSD,,False
3043-TYBNO,2024-01-07,RECHARGE,5000.0,,,APP,,False
3043-TYBNO,2024-01-08,RECHARGE,100.0,,,APP,,False
3043-TYBNO,2024-01-11,RECHARGE,5000.0,,,USSD,,False
3043-TYBNO,2024-01-13,CALL,,,3.6,USSD,,False
3043-TYBNO,2024-01-14,DATA_SESSION,,45.43,,WEB,,False
3043-TYBNO,2024-01-19,DATA_SESSION,,78.62,,APP,,False
3043-TYBNO,2024-01-20,CALL,,,1.0,USSD,,False
3043-TYBNO,2024-01-25,RECHARGE,5000.0,,,APP,,False
3043-TYBNO,2024-01-30,CALL,,,6.0,APP,,False
3043-TYBNO,2024-01-31,DATA_SESSION,,63.36,,APP,,False
3043-TYBNO,2024-02-03,SMS,,,,APP,,False
3043-TYBNO,2024-02-11,DATA_SESSION,,28.32,,APP,,False
3043-TYBNO,2024-02-13,SMS,,,,USSD,,False
3043-TYBNO,2024-02-15,RECHARGE,5000.0,,,AGENT,,False
3043-TYBNO,2024-02-16,CALL,,,8.6,WEB,,False
3043-TYBNO,2024-02-19,CALL,,,14.7,USSD,,False
3043-TYBNO,2024-02-22,CALL,,,9.5,APP,,False
3043-TYBNO,2024-02-24,RECHARGE,5000.0,,,USSD,WEEKEND_DATA,False
3043-TYBNO,2024-02-25,DATA_SESSION,,33.81,,USSD,,False
3043-TYBNO,2024-02-28,RECHARGE,5000.0,,,APP,,False
3043-TYBNO,2024-02-29,SMS,,,,USSD,,False
3043-TYBNO,2024-03-01,CALL,,,19.4,USSD,,False
3043-TYBNO,2024-03-02,CALL,,,8.5,AGENT,,False
3043-TYBNO,2024-03-06,CALL,,,7.0,APP,,False
3043-TYBNO,2024-03-10,RECHARGE,5000.0,,,AGENT,,False
3043-TYBNO,2024-03-12,DATA_SESSION,,67.76,,APP,,False
3043-TYBNO,2024-03-13,CALL,,,30.1,USSD,,False
3043-TYBNO,2024-03-14,RECHARGE,5000.0,,,USSD,,False
3043-TYBNO,2024-03-15,RECHARGE,5000.0,,,USSD,LOYALTY_BONUS,False
3043-TYBNO,2024-03-16,CALL,,,14.1,USSD,,False
3043-TYBNO,2024-03-18,DATA_SESSION,,44.34,,USSD,,False
3043-TYBNO,2024-03-22,RECHARGE,5000.0,,,WEB,,False
3043-TYBNO,2024-03-24,DATA_SESSION,,50.43,,USSD,,False
3043-TYBNO,2024-03-25,SMS,,,,USSD,,False
3043-TYBNO,2024-03-28,DATA_SESSION,,78.7,,APP,,False
3045-XETSH,2024-01-20,RECHARGE,500.0,,,AGENT,,False
3045-XETSH,2024-01-25,RECHARGE,500.0,,,USSD,,False
3045-XETSH,2024-01-29,RECHARGE,500.0,,,APP,,False
3045-XETSH,2024-02-14,CALL,,,22.7,USSD,,False
3049-NDXFL,2024-01-02,DATA_SESSION,,434.9,,USSD,,False
3049-NDXFL,2024-01-08,CALL,,,17.6,APP,,False
3049-NDXFL,2024-02-20,DATA_SESSION,,550.67,,USSD,,False
3049-NDXFL,2024-02-27,RECHARGE,200.0,,,USSD,,False
3049-SOLAY,2024-01-01,RECHARGE,1000.0,,,USSD,,False
3049-SOLAY,2024-01-12,DATA_SESSION,,697.85,,APP,,False
3049-SOLAY,2024-02-04,RECHARGE,1000.0,,,APP,DATA_BUNDLE_5GB,False
3049-SOLAY,2024-02-12,CALL,,,5.5,APP,,False
3049-SOLAY,2024-02-27,SMS,,,,USSD,,False
3050-GBUSH,2024-01-06,DATA_SESSION,,394.86,,USSD,,False
3050-GBUSH,2024-01-08,RECHARGE,100.0,,,USSD,,False
3050-GBUSH,2024-01-14,DATA_SESSION,,587.56,,USSD,,False
3050-GBUSH,2024-01-15,DATA_SESSION,,560.71,,USSD,,False
3050-GBUSH,2024-01-18,CALL,,,2.8,APP,,False
3050-GBUSH,2024-01-19,RECHARGE,100.0,,,USSD,,False
3050-GBUSH,2024-01-25,CALL,,,13.1,WEB,,False
3050-GBUSH,2024-01-27,RECHARGE,100.0,,,APP,WEEKEND_DATA,True
3050-GBUSH,2024-01-28,CALL,,,4.4,APP,,False
3050-GBUSH,2024-02-03,DATA_SESSION,,309.93,,USSD,,False
3050-GBUSH,2024-02-04,RECHARGE,2000.0,,,AGENT,,False
3050-GBUSH,2024-02-11,CALL,,,2.4,APP,,False
3050-GBUSH,2024-02-19,DATA_SESSION,,665.04,,USSD,,False
3050-GBUSH,2024-03-04,DATA_SESSION,,572.27,,USSD,,False
3050-GBUSH,2024-03-08,RECHARGE,100.0,,,USSD,,False
3050-GBUSH,2024-03-15,CALL,,,8.5,USSD,,False
3050-GBUSH,2024-03-16,RECHARGE,100.0,,,USSD,,False
3050-GBUSH,2024-03-23,DATA_SESSION,,520.78,,USSD,,False
3050-GBUSH,2024-03-31,DATA_SESSION,,493.91,,USSD,,False
3050-RLLXC,2024-01-08,CALL,,,5.0,APP,,False
3050-RLLXC,2024-01-17,CALL,,,17.4,AGENT,,False
3050-RLLXC,2024-01-19,RECHARGE,1000.0,,,USSD,,False
3050-RLLXC,2024-01-27,DATA_SESSION,,4411.81,,AGENT,,False
3050-RLLXC,2024-02-12,DATA_SESSION,,724.31,,USSD,,False
3050-RLLXC,2024-02-22,CALL,,,19.8,APP,,False
3050-RLLXC,2024-02-29,CALL,,,20.7,USSD,,False
3055-MJDSB,2024-01-14,CALL,,,2.3,USSD,,False
3055-MJDSB,2024-01-30,RECHARGE,100.0,,,AGENT,WEEKEND_DATA,False
3055-MJDSB,2024-02-04,CALL,,,2.6,APP,,False
3055-MJDSB,2024-02-05,DATA_SESSION,,301.67,,APP,,False
3055-MJDSB,2024-02-07,DATA_SESSION,,145.02,,USSD,,False
3055-MJDSB,2024-02-14,DATA_SESSION,,276.57,,USSD,,False
3055-MJDSB,2024-02-17,DATA_SESSION,,365.26,,USSD,,False
3055-MJDSB,2024-02-27,DATA_SESSION,,221.14,,AGENT,,False
3055-MJDSB,2024-03-08,RECHARGE,100.0,,,USSD,DATA_BUNDLE_1GB,False
3055-MJDSB,2024-03-09,DATA_SESSION,,259.16,,USSD,,False
